Pitch Sequence,Pitcher ID,At-Bat Outcome
"FF,FF,FF,SL,FF,FF,CB",605483,strikeout
"SL,SL,FF",605483,strikeout
"ST,FF,ST,ST",621051,field_out
"FF,FC,FF,FF,FF,FF,FF",621074,walk
"SI,SI,FC,FS,FS",643410,hit_by_pitch
"FF,FF",657006,field_out
"SL,FF,FF,FF,SL,FF",657006,single
"FF,FF,FF,SL,FF,FF,SL,SL,FF",663992,walk
"FF,CB,FF,CB,FF,FF",669674,field_out
"FF,FF,FF,FF,FF,FF,SL",695243,walk
"FF,FF,FF,FC,SL",695243,strikeout
FF,596133,field_out
"CH,FF,FF",596133,field_out
"SL,CH,SL,SL",596133,home_run
"CH,FF,FF,CH,CH,FF",596133,walk
"FF,SL,SL,FF,SL",664747,strikeout
"FF,FF",605182,single
"SL,SL,SL,SL,FF",605182,field_out
"FF,FF",605182,single
"SL,CH",621383,single
"FF,SL,SL",663992,single
"FF,FF",670124,field_out
"SL,FF,FF,FF,FF",695243,double
"FF,SL,FC,FC,SL,FF",695243,strikeout
"SL,FF,FF,FF,SL",621363,field_out
"FC,SI,SI,FC",656876,force_out
"FC,ST,SI,FC,ST,FF",656876,strikeout
"ST,FC,FF,FF,FC,FC",656876,double
"FF,FF,FF,FF,CB,CB,CB",675916,field_out
"FC,FF,FF,FC,FC,FF",685410,walk
"CB,FF,FF,FF,FF",685410,single
"FF,FC,FF,FC,FF,FF,FC",685410,walk
"SI,SL,SL,SI",628708,strikeout
"CB,FF,FF,FF,FF,CH",663559,strikeout
"CB,FF,FF,CH",663559,field_out
CH,663559,double
"FF,FF,CB",669674,field_out
"FF,FF,CB,CB,FF,CB,CB",670124,single
"FF,FF,SL,SL,FF,FF",695243,single
"FF,FC,FF",695243,field_out
"SI,SL,SL",606303,force_out
"FF,CB,FC,FC,FF,FC",641778,single
"FC,SL,FF,SL,FC",641778,walk
"SI,SL,SL,SL,SL",665625,strikeout
"SL,SI,SI,SI,SL,SL,SL",596001,field_out
"SL,SL,SL,FF,SL,SL,SL",605154,field_out
"SI,SL",643511,field_out
"SI,SI,SI,FC,SI,FC",666808,strikeout
"FC,CB,FF,FF,FC,FC",608723,strikeout
"SL,SL",657508,grounded_into_double_play
"FF,CB",672335,field_out
"SL,SI,CB,SL,CB",680694,field_out
SI,680694,single
"SI,SI,SI,FC,FC",527048,field_out
"CH,SI",527048,single
"SL,SI,SI,SI,SL",628708,field_out
"FF,FF",663559,field_out
"CB,CB,FF,CB",663559,field_out
"FF,CH,CB,FF,FF",663559,strikeout
SI,598286,field_out
"FC,ST,FF,ST",641482,field_error
"FC,FF,FC,FF,FF",641482,strikeout
"ST,ST,CH,ST,FF,ST",676760,field_out
"FC,CB,CH,CB,FC,CH,FC",621249,walk
"CH,FF,CH,SL,CH,CH,FF",669796,strikeout
"FC,CH,FC,CH,FF,FC",641302,strikeout
"CB,SL,SL",669438,double
"FF,FF,FS",547973,strikeout
"SL,SL,SL",605130,field_out
"SI,ST,SI",663903,field_out
"ST,SI",663903,field_out
SL,663903,field_out
"CH,FF,CH,CH,CH,SI,SI",608718,strikeout
"SL,SL,SI,FF,SL,FF",663372,strikeout
SI,663372,double
FF,621074,field_out
"CB,FF,FF",643410,double
"SL,FF,SL,FF,SL",657006,strikeout
"FF,FF,FF,SL,SL,SL,SL",657006,strikeout
"FF,FC,FC,FF",650893,field_out
"CB,CB,SI,ST",663765,strikeout
CB,663765,home_run
"FF,FF",664854,double
"SL,SL,SL",596001,strikeout
"SL,FF,SL,SL",605154,single
"SI,SI,SI,SL,SL",643511,field_out
"SI,CB,CB,CB",663546,single
"CH,FF,CH",663455,field_out
"FF,FF,CB,CB",675916,field_out
"FC,FF",685410,field_out
"FF,FC",685410,single
"FC,FC,FF,FF",685410,single
"FF,CH,CH,CH,CH,FF,CB,CH,CH,CH",594835,field_out
CH,594835,single
"SI,SI,SL",623437,field_out
FF,666374,single
"FF,FF,FF,SL,FF,SL,SL,FF",663992,strikeout
FF,669674,single
"FF,FF",695243,triple
"SL,SL,FF,FF,FF,SL,FF",695243,strikeout
SI,605347,field_out
FF,657746,single
FS,657746,field_out
FS,657746,force_out
"FF,FC,FF,FF",624522,walk
"FF,SI,ST,SI,SL,ST,FF",640470,strikeout
"FF,FF,SL,FF",657006,field_out
FF,657006,field_out
"CB,FC,FF,FC,FC,FC",650893,strikeout
"SI,ST,CB,SI,SI,CH,CB,FF,SI",663765,single
"SI,CH,SI,ST",663765,field_out
"CB,SL,SL,SL",664854,single
"CH,FC,CH",527048,strikeout
"CH,CH",527048,field_out
"SI,CH,FF",527048,single
FF,666142,single
"CB,CB",594835,field_out
"CH,CB,CH,CH",594835,grounded_into_double_play
"SI,SI",623437,field_out
"SL,SL,SL,SL",666374,single
"SL,SL,SL",595345,strikeout
SL,656945,home_run
"SL,SL,SL",663773,strikeout
"CH,SL,SI,SI",663773,walk
"FF,SL,SL,FF,FF",605513,field_out
"FF,SL,FF",605513,fielders_choice_out
"FF,FC",641302,field_out
"CH,CH,CH,SL,FF,CB",669438,strikeout
"FF,FF,SL,FF,SL,SL,FF",605182,field_out
"CB,SL,SL,FF,FF,SL",605182,walk
"SL,SL,FF,FF,SL",605182,field_out
"FF,FF,SL,FF,CB,FF",621383,field_out
"FF,FC,FC,CB,FF,FC,FF",624522,walk
"ST,FC,SI,FF,FC",640470,strikeout
"SL,FF,SI,FF,SL",657006,single
"SL,SL,FF,FF",657006,field_out
"SI,CH,CH,SL",598286,field_out
"FC,FF,ST",641482,field_out
"ST,CH,CH",641482,double
"FC,FF,FF,FF",641482,double
"FF,FF,SL,FF,FF",605182,field_out
"FF,FF",605182,triple
"FF,SL,SL,FF,CB",621383,strikeout
CB,621383,field_out
"FF,SL",660853,field_out
"CH,FF,FF,FF,FF,FF,FF",663455,walk
"FF,FF,FC,FC,FC,FF",685410,field_out
"FF,FC",685410,sac_fly
"CB,FF",685410,field_out
"SL,SL,SL,SI,SL",606303,field_out
"FC,FF,FF,FF,CB",641778,field_out
"SL,FF,CB,SL,FC",641778,double
"SI,SL,SL,SL,SI,SL",665625,field_out
SL,665625,single
"FF,ST,ST,ST",623149,single
"FF,FC,FC,SI",592789,hit_by_pitch
"FF,FC,SI,CH,SI",592789,single
"FF,ST,ST",623465,strikeout
"SI,SI",666168,single
"CB,FF",680686,field_out
"FF,FF,SL",680686,field_out
"FF,SL",680686,field_out
"SI,SI",666168,field_out
"CB,CB,CB,SL,FC",680686,single
"FF,FF,CB,CB",680686,strikeout
"FC,FC,SI",488984,field_out
"SI,SI,SI,SI",642231,strikeout
"FF,CH,CH,FF,FF,CB",676130,strikeout
"FF,FF,FF,CH,CH",676130,walk
"FF,CB,FF,FF",676130,field_out
"CB,CH",446372,field_out
"SI,CB,SI,CB",446372,field_out
"SI,CH,SL",670174,field_out
"FF,FF,SL",672391,single
"FF,SI,SI,SL,FF,FF",605513,field_out
"SL,FF,SI,FF,FF,SL",605513,strikeout
"SL,SL,CH,CH,SL,SL",669438,strikeout
"SI,SI",671345,field_out
"SL,SL",596112,sac_fly
"SI,ST,ST",670059,strikeout
"FF,FF,SL,SL,FF,FF",670912,field_out
"SL,SL,SL,SL",670912,field_out
"SI,CH,CH",608718,strikeout
"SI,CB,FF",663372,single
"FF,CH,CH,SL,CH",663372,field_out
SI,664875,field_out
"FF,SL,SL,SL,SL,SL,SL",596112,field_out
"ST,SI,SI,ST,SI,ST",670059,field_out
"FF,SL,SL",670912,field_out
FF,670912,field_out
"SL,FF,CB,SL,CB,SL",670912,field_out
FF,606149,grounded_into_double_play
"SI,SI,CB,SI,ST,SI,ST",663765,walk
"SI,ST,SI,SI,SI,SI",663765,field_out
"SI,SI,SI,SI,SL,SI,SI",663765,field_out
"SI,SI",628708,field_out
"FF,CB",663559,field_out
"CB,CH,FF",663559,field_out
"FF,CB",663559,home_run
SL,605130,field_out
"SI,CH,SL,SI",663903,strikeout
"CH,ST,SL,ST",663903,strikeout
"SI,ST,SI,SI,SL,SI",663903,field_out
"ST,FF,SL,ST",664199,strikeout
"FF,FC,FC,FF,FF",641778,strikeout
"SL,FF,SL,FF,SL",641778,single
SL,665625,field_out
"SL,SI,SL",665625,strikeout
"SI,SI,SI,FF,SI",666168,strikeout
"FF,FF,CB,FC",680686,strikeout
CB,680686,single
"FF,FF,FC,FC",680686,walk
"CB,FF,FF,FF,FF",519043,field_out
"CB,SI,CB,CB",571901,field_out
"FF,CH,CH",656288,triple
"CH,FF,CB,CB",656288,strikeout
CB,594835,field_out
"CH,CH,CH,FF,CH",594835,strikeout
"SL,SI,SL,SL,SL,FF",642100,strikeout
"FF,SL,SL,SL,FF",666374,strikeout
"FF,FF,SL,FF,SL",656945,field_out
"SL,SI,SI,SL",663773,field_out
"SI,SI,SL",663773,double
"FF,FF,FF,FF",677053,field_out
"FF,CH,SI",663372,grounded_into_double_play
SI,663372,double
CH,663372,field_out
"ST,SI,ST,ST,ST,ST,SI",664875,field_out
"CH,ST,CH,ST,CH,CH",592094,field_out
"FF,FF,SL,SL,FF",621363,field_out
"SI,SI,FC,FF,ST,SI,FF",656876,walk
FC,656876,force_out
"FC,FC,SI,FC,FF,FC,SI",656876,field_out
SI,598286,double
"FF,FF,FF,FF,CH,FF",605513,strikeout
"SL,CH,FF,FF",605513,field_out
"CB,FC,CB",571882,single
"FF,FF,FF,CH,CH",596133,strikeout
"CB,FF,CB",596133,field_out
"FF,FF",596133,single
"FF,FF,FF,SL,FF,FF",664747,single
"FC,SI,FC,CB",488984,strikeout
"SI,SI,ST",642231,single
"FF,CB",676130,single
"FF,FF",676130,single
"FF,SL",676130,field_out
"FF,FS,FF,FS",657746,field_out
"FF,FF",657746,field_out
"FS,FF,FS,FS",657746,strikeout
"CB,CB,CB,FF,CB",661395,strikeout
"FF,FC",664948,grounded_into_double_play
"FF,SL,FF,SL,FF",669194,force_out
"FF,FF,FF",669194,strikeout
"FF,FF",669194,sac_fly
"FF,CB,FF,FF,FF,SL,CB",605483,walk
SL,605483,field_out
"CB,SL,FF,FF,FF",605483,walk
"ST,ST,FF",677960,field_out
FF,678061,field_out
"SI,CH,CH,FF,CH,SI",527048,field_out
"SI,FC,SI,CH,SI",527048,field_out
"FC,CH,SI,FC",527048,single
"CB,CH",666142,field_out
"ST,SI,SI",670059,home_run
"FF,SL,SL,SL,FF,SL",670912,field_error
"SL,FF,FF,FF",670912,single
"SL,FF",670912,single
"CH,SL,SI,CH,SI",598286,walk
"FC,FC,FF,FF,FC",641482,field_out
"FF,FF,FF",641482,strikeout
"FC,FC,FC",641482,field_out
"CB,FF,FF,CB",669674,field_out
"SI,SI,ST,CH,CH,CH",598286,field_out
FC,641482,double
"ST,FF,FF,FF,FF",641482,field_out
"FC,FC,FC,FF,FC,FC",641482,home_run
"SL,FF,SI,SL,FF,SL,FF",663992,field_out
FF,670124,single
"FF,FF,FF,FF,FF,SL,FF,FF",695243,strikeout
"SL,FF",695243,single
"FF,FF,FF,FF,FF",605483,strikeout
"FF,FF,FF,FF,FF,FF,FF",605483,walk
"CB,FF,FF,CB,FF,CB",605483,strikeout
"ST,ST,ST,ST,FF,ST",621051,walk
"FF,SL,SL,FF,SL,SL",595345,field_out
"FF,ST,FF,FF,CH,CH",656970,walk
"SI,SL",663773,field_out
"SL,SI,SI,SI,SI,SL",663773,walk
"CB,CH,SI,CB",446372,strikeout
"CH,SI,SI",446372,home_run
"SL,SL,SI,SI",670174,field_out
"FF,FF,FF,FF",672391,fielders_choice
"FC,SL,SI,FC",445276,field_out
"SI,FF,CB",446372,field_out
"FC,FC,FF,SI,FC",446372,field_out
"FF,FC,FC,CB",446372,strikeout
"FC,SI",670174,single
SI,666168,grounded_into_double_play
"FF,FF,SL",680686,strikeout
"FF,SL,CH,SL,SL",680686,strikeout
"FF,FF,FF,FF",680686,field_out
"FF,SL,CB,CB,SL,CB,SL",657508,strikeout
"SI,SL",680694,single
"SI,SL,SI",680694,field_out
"FF,SL,SL,FF,SL,SL,SL",606149,walk
"SI,SI,CB,CB,SI",663765,strikeout
"CB,CH",663765,field_out
"SI,SI,ST,ST",663765,single
"SI,CB,FC,SI,FC,FF,CB",446372,field_out
"SI,FC,SI,CB",446372,field_out
"SL,SI,SI,SL",670174,field_out
FF,672391,field_out
"FF,ST",657746,single
"FF,FF,FF,FS",657746,field_out
"FS,FS",657746,field_out
"FS,FF",661395,field_out
"FF,CB",608723,field_out
"CB,FF,FF,CB",608723,field_out
"FF,FF,FF,FF,FF,CH",680694,single
"FF,CH,FF,CH,FF,FF,CB",680694,walk
"FC,SI,FC,CH,SI,CB",445926,strikeout
"SI,CB,SI,CB,CB",450203,field_out
"FF,CH,CB,FF,CB,CB,FF",450203,field_out
"FC,CB",450203,field_out
"SL,SL,SL,CH,FF,CH",669276,single
"FF,CB,FF,FF,CH",594835,field_out
"CH,CH",594835,home_run
"FF,ST,ST",623149,field_out
"FF,FF,SL,SL",666374,strikeout
"FF,FF",624522,field_out
"FF,FS,FS",643410,strikeout
"SL,SI,SL,SL,SL,FF,FF,SL",657006,field_out
"FF,FF,SL,FF,SL,SL",657006,field_out
"FS,FS,FF,FS,FF",657746,single
"FS,FS,FF,FS",657746,strikeout
"FF,FF",657746,field_out
"FS,FS,FS",661395,single
"SL,SL,SL,SL",607755,field_out
"FF,CH,FC,CH,FF,CH",641401,walk
"SL,SL,SI,FF,FF,FF",663559,field_out
"FF,SL,FF,FF",663559,single
"CB,CB,FF,CB,CH,CB,FF",614179,field_out
"FC,CB,FC,FC,CB",664948,walk
"FC,FF,FC,FF,FF,FF",669194,strikeout
FF,669194,double
"FF,FF,FF,FF,FF,FF,FF,FF",453178,double
"SI,FF,SI,SI,SI",666168,strikeout
"FF,FC,FF,FF,FF,FF,FC,FF",680686,strikeout
"FF,FF,FC,FF",680686,field_out
"SI,FC,FC,SI,FC",445926,field_out
FF,450203,field_out
"FF,FF,FF,FF",450203,sac_bunt
"FF,SL,FF",669276,double
"FC,FC,SL,FC,FC",571882,field_out
"FF,CB",596133,field_out
"CH,CB,FF,FF,CH",596133,field_out
"FF,CH,CB",596133,field_out
"SI,SI",472610,field_out
"FF,FF,CB,CH",605483,single
"FF,FF,FF,SL,FF,SL,CB",605483,walk
"ST,ST,ST,ST,ST,ST,ST",621051,walk
"SL,FF,FF,FF,SL",663455,field_out
"CB,FF,FF,CB",675916,field_out
"FF,FF,FF,FC,CB,FF",685410,walk
"CB,CH,CB,FF,FC,FF,FF",685410,field_out
"CH,CB,FF,FC,FF,CB",685410,strikeout
SI,518397,double
"FC,FC",488984,field_out
"SI,SI,SI",642231,field_out
"FF,FF,FF,FF,CH",676130,walk
"FF,FF,CH,FF,FF",676130,field_out
"FF,CH,FF,FF",676130,single
"FF,FF,SL,CH,FF,FF",605513,field_out
"FF,SI,SI,CB",605513,field_out
"FF,FC,SL,SI,FC,FF,FC",641302,home_run
"CH,CH,CH,CH,SL,FF,CH,CB",669438,strikeout
"CB,CB,FF,FF",669674,field_out
"CH,CB,FF,CB,FF",670124,single
"SL,FF,FF,FC,FF,FC,FF",695243,strikeout
"CH,CH,FF,FF",695243,field_out
"CB,FC,CB,CB,CB",664208,field_out
"FC,FC,FC,FC",677651,strikeout
"FF,FF,FC,CH,SL,FC,FF",677651,field_out
"SI,SI,FF",606160,strikeout
"FC,FC,FC,FC,SL,FC",677651,field_out
"SL,FC,FF,FF,FF",677651,walk
"SL,SI",663372,single
"FF,CB,CH,FF,FF",663372,strikeout
"FF,CH,SL",663372,sac_fly
"ST,ST,ST",664875,strikeout
"FF,SL,SI,FF,FF",605513,walk
"SL,SL,FF,FF,SL,SI,SL,FF,FF",605513,walk
"CH,FF,FC,FC,FF,FF",641302,strikeout
"CH,FF,SL,CH",669438,strikeout
"CB,FC,FC,FF,FC,FC",650893,strikeout
"SI,SI",663765,single
"ST,SI,SI,ST,ST",663765,strikeout
"CB,SL,SL",664854,field_out
"FF,CH,SI,CB,SI,CH,FF",621244,strikeout
"CB,FF,CH,CH,SI,CH,FF",621244,field_out
CH,621244,single
"FF,CB,FF,CB",663878,strikeout
"ST,FF",592094,double
SL,592390,grounded_into_double_play
"FF,SI,SI",656876,strikeout
"FC,FF",656876,field_out
"FF,ST,ST,SI,SI",656876,double
"FF,FF,SL",605182,home_run
"FF,FF",605182,single
"FF,CH",621383,home_run
"CB,FF,FF,CH",621383,field_out
"SI,SI,SI",571901,strikeout
"FF,FF,FF,FF,CH",608032,field_out
FF,656288,field_out
SL,656288,field_out
"SL,SL",666168,field_out
"FF,FF,FC,FF,FC",680686,field_out
"SL,FF",680686,field_out
SI,680686,field_out
"FF,FF,FF",656945,home_run
"SL,SI,SL,SL",663773,field_out
"SI,SL,SL,SL",663773,field_out
"FF,FF,SL",677053,home_run
"ST,ST,SI,SI,ST,ST,ST",493603,field_out
"ST,ST,SI",642231,single
"SI,SI,SI,SI",642231,hit_by_pitch
FF,676130,field_out
"SL,SL,CH",676130,field_out
"FF,CB",608723,field_out
"CB,CH,FF,FF,CB",657508,field_out
"SL,SL",672335,field_out
"FF,CH,CH,FF",680694,walk
"CB,CB,CB",680694,sac_fly
"SL,SL,FF,CH",663372,field_out
"SL,CH",663372,field_out
"CB,CH,SI,SL",663372,field_out
"ST,SI,SI,ST,ST,ST,SI",664875,double
"SI,SL,SL",542914,field_out
"CB,SI,CH,CB,CB,FF",621244,strikeout
SI,621244,field_out
"CB,SI,CH,SI,CB,CB",621244,strikeout
"CB,CH,SI",598286,field_out
"FF,CH,FF,FC,FF,FF",641482,walk
"FF,FF,FF,FF",641482,strikeout
"CH,CH,FF,CH,CH",676760,strikeout
"FF,SI,FF,SI,SI",606160,single
"FF,FC,SL",677651,strikeout
"SL,FF,FC,FF",677651,walk
"FC,FC",677651,field_out
"CB,CB,FF,FF",450203,strikeout
"FC,CB,FF,FF,CB",450203,strikeout
"FF,CH,CB,FF",450203,strikeout
"SL,FF,FF,CH,SL,SL,FF,CH,FF,SL",669276,single
"FF,CB,FF,FF,CB,FF,FF",670124,field_out
"FC,FF,FC",695243,single
"FF,CH,FF",695243,field_out
"CB,SL,FF,FF,FF",605182,walk
"FF,FF,FF,FF,SL,FF",605182,strikeout
"SL,SL",605182,field_out
"CB,FF,FF,SL,FF,CB",621383,single
"FC,CH,CH,CH,SI,CH,FC",527048,walk
"CH,FC",527048,field_out
CH,527048,field_out
"CB,CH,FF",666142,hit_by_pitch
"FF,FF,SL,SL,SL",656945,strikeout
SI,663773,field_out
"SL,SI,SL,SI",663773,single
"SL,SL",677053,field_out
"ST,FF,FF,FF",571946,strikeout
"FC,CH",592789,field_out
"FC,SI,FC,SI",592789,field_out
"SI,ST,ST,ST,ST,ST",622075,strikeout
"SI,SI,SL,SL,SI,SI",624647,field_out
CB,446372,field_out
"CH,SI,CH,SI,SI",446372,strikeout
"FC,FC,CB,SI,FC,CH,CH,CB",446372,field_out
"SL,FC,SI",670174,strikeout
"FF,FF,FF,FF",672391,home_run
"FF,FF,FF,FF",547973,single
"CB,CB",594835,field_out
"CB,FC",594835,field_out
"SL,CH,FC,SL",623437,field_out
"SL,FF,SL,SL",666374,hit_by_pitch
"CH,SL,CH,SL,SI",663903,single
"SI,CH,SL",663903,field_out
"ST,ST,FF,ST",664199,field_out
"SI,SI,SI,SI,ST,SI",493603,field_out
"SI,ST,ST,ST,ST,SI",642231,strikeout
"SI,SI,SI",642231,field_out
"FF,SL,SL,CH",676130,field_out
"CH,SL,FF,FF,CB,CH",676130,walk
"CB,FF,FC,CB,FF,CB,CB",608723,field_out
"CB,CB,FC,CB,CB,FF",608723,strikeout
"FF,FF,CB,CB",657508,strikeout
"FF,FF,CB,CB",680694,strikeout
"FF,CH,FF",680694,single
SI,518397,single
CB,663546,field_out
"SL,FS,FF,SL,SL",542914,field_out
"CB,CH,CH,CH",621244,field_out
"FF,FF,CB",621244,field_out
"CB,CH,FF,CH,FF",621244,single
"SI,SI,CB,FF,FF,CB",614179,field_out
"FF,SL,FF",656464,grounded_into_double_play
"CB,FC,CB,SL",669194,single
"FF,FC,FF",669194,field_out
FC,669194,double
"FF,SL,SI,SI",663992,force_out
"CB,CB,FF,FF,FF,CB,FF",669674,strikeout
FF,695243,field_out
"FC,FC,FF,FF,CH,FC,FF,FF",695243,strikeout
"FF,CH,FF,FF,CH,CH",656970,single
SI,663773,double
"SL,SI,SL,SI,SL,SL",663773,field_out
"SI,FF,SI,SI",663773,strikeout
SI,488984,single
"SI,ST",642231,single
"CH,FF,FF",676130,home_run
"FF,CB,CH,FF,FF",676130,field_out
"CB,FF,FF,FF,FF,FF",676130,walk
"FC,SI,CH,SI,CH,FC",445926,single
"FF,SL",605513,field_out
"SI,SI,CB,SL,SL,SI",605513,walk
SL,669438,field_out
"SI,SI,SI,SI,SI,SL,SI",671345,strikeout
"FF,FF,CB,FF",605182,strikeout
"FF,FF,SL,CH,CH,FF",605182,field_out
FF,605182,field_out
"CB,FF,CB,SL,FF",621383,field_out
"SL,SL,SL,FF",605154,strikeout
"SL,SL",640455,field_out
"SI,SL,SL",643511,strikeout
"CB,FC,FF",641778,force_out
FF,641778,field_out
"FF,CB,FF,FF,FF,FF",605483,field_out
"SL,FF,CH,SL,CH",605483,field_out
"FF,FF,FF,FF,CH,CB",605483,field_out
"CH,CH,CH",677960,field_out
"FF,FF,FF,FF",678061,triple
"SL,FF,SL,FF,SL,FF",595345,strikeout
"CH,FF,FF,CH",656970,grounded_into_double_play
"SI,SI",663773,single
"SL,FF,SI,SI",663773,field_out
"SI,SI,ST,ST,ST,SI,SI",598286,walk
"FF,FF,FF,FC,FC,FF",641482,strikeout
"FF,FF,FF,ST,FF",641482,field_out
CH,676760,home_run
"SI,CH,CB",446372,single
CB,446372,field_out
"SI,SI,CB",446372,single
"SI,SL,SI,SI,FC,CH",670174,force_out
"SI,FC",592789,field_out
"SI,SI,SI,CH",592789,double
"SI,FC,SI",592789,single
"ST,FF,FF,FF,FF,FF",623465,field_out
"FF,FC,FF,FC",657571,strikeout
"CH,ST,CH,CH,CH,SL,CH",592094,field_out
"SL,FF",621363,field_out
FC,656876,single
"FF,FF",656876,field_out
"CB,FC,FF",656876,single
"FF,FF,FS,FF",453178,single
"SI,CH,CH",527048,strikeout
"FC,CH,CH,SI",527048,strikeout
"CH,FC,FC,SI,SI,SI",527048,field_out
"SL,SL,SI,SL",642546,field_out
"SL,FF,SL,SL,SL",607755,strikeout
"CH,FF,FF,FF,CH,CH",641401,triple
"CB,FF,FF",663559,field_out
"FF,FF,CB,CB,FF,FF,CB,FF",663559,strikeout
"CB,CB,CB,FF,CB",450203,field_out
"CB,CB,FF",450203,walk
"CB,CB,CB,FC,CB,CB",450203,strikeout
"CB,FF,FF",621074,field_out
"CB,FC,SI,FF",643410,field_out
"FF,SL,SL,FF,FF,FF,FF,SL",657006,walk
"FF,FF,SL",657006,strikeout
"FF,SL,SI",606303,single
"FF,FF,CB,FF,FC",641778,single
"CB,SL,SL",641778,strikeout
"FF,SL,FC",641778,field_out
"SL,SI",665625,single
"FF,CB,SI,FF,SI",621244,field_out
"SI,SI,FF",621244,strikeout
"SL,FF,FF,FF,FF,FF",663878,force_out
"SI,CH,SI",527048,single
"CH,FC,FC,CH",527048,field_out
"FC,CH,SI,SI,SI,FC",527048,strikeout
FF,666142,single
"FC,FC,FC,FC,FF",571882,strikeout
"CB,CH,CH",596133,home_run
"FF,FF,FF,FF,FF,CH,FF",596133,double
"CH,FF,CB",596133,field_out
"FF,SL,FF,SL,SL",664747,strikeout
"FF,FF,CB,FF,CH,FF",605483,walk
"FF,FF,FF,FF,FF,FF,FF,FF,CB",605483,strikeout
CB,605483,field_out
"CH,ST,CH,CH",677960,field_out
"FF,FF,FF,FC,FF,FF",657571,walk
"CH,CH",641401,field_out
"FF,FF,CB",663559,field_out
"FF,FF,FF",663559,field_out
"CB,SI,CH,FF,CH",663559,strikeout
"SI,CH,FF",608718,field_out
"FF,SL,FF,SI,SL",663372,field_out
"FF,CB,FF,SL,SL,FF,SL",663372,strikeout
"FC,CB",664948,triple
"FF,FF",669194,double
FF,669194,field_out
"CB,FF,CB,FF,FC",669194,field_out
"FF,CB,CH",594835,field_out
"FF,FF,CH",594835,field_out
"FF,ST,FF",623149,double
FF,666374,force_out
"FF,SL,SL",606149,single
"SI,CB,FF,SI,SI",663765,field_out
"CB,ST",663765,field_out
"SI,CH,SI,SI,SI",663765,field_out
FF,606303,field_out
"CH,FF,FF",657265,field_out
"SL,SL,SI,SL,SL,SL",665625,field_out
"CH,CH,CH,CH",592094,field_out
"SL,SL,FF,SL,SL",592390,strikeout
"SI,FC,FC,SI,ST,SI,FF",656876,walk
"FF,FF",656876,single
FC,656876,double
"FC,FC",621074,strikeout
"FC,CB,FF",624522,strikeout
FF,657006,single
"FF,FF,FF,SL,FF",657006,walk
"FF,FF,FF,SL,FF,FF,FF",657006,field_out
"SL,FF,FF,FF,SL,FF,FF,SL",605182,field_out
FF,605182,double
FF,605182,field_out
"SL,FF,FF",621383,strikeout
"CB,CH,CH",594835,single
"FF,CB",594835,single
"SL,SI,SL",642100,double_play
"FC,FF",624522,field_out
"FF,FF,FF,FF,FF,FF",657006,strikeout_double_play
"FF,SI,SL,FF,FF",657006,strikeout
"FF,SL,SL,SL,FF",657006,field_out
"FF,CH,FF,FF",596133,walk
"CH,FF",596133,field_out
"CH,CH,FF",596133,strikeout
"SI,SI,SI,FF,FF",665665,field_out
"CB,FC,FC",608723,single
"FC,CH,FC,FC",445926,single
"SI,CH,CB,FF",450203,field_out
"CB,CB,CB,CB",450203,home_run
"FF,FF,CB,CH,CB,FF",450203,strikeout
"SL,SL,FF,FF,FF,SL",669276,strikeout
"CB,FF,FF,FF,CH",519043,field_out
"SL,SL,SL",608032,field_out
"FF,SL,SL",656288,field_out
"SL,SL,CH",656288,field_out
"SL,FF,SL",656288,field_out
FF,608718,field_out
"SL,CH,CB,CH",663372,strikeout
"FF,FF,CH,CH,FF,CB",663372,field_out
SL,519151,single
"FF,FC,FC,FF,CH",677651,strikeout
"CB,CB,FC,FC,CH,FC",677651,strikeout
"SL,FC,CH",677651,field_out
"FC,CB,FC,FC,FC",650893,strikeout
"CB,CB,CH,CB,SI",663765,single
"ST,SI,SI,ST,ST,FF",663765,strikeout
"CB,SL,SL,SL",664854,home_run
"FF,FF,FF,SL,FF,SL",605182,strikeout
"SL,FF,FF,SL,FF",605182,single
"SL,FF,FF,SL",605182,field_out
"FF,SL",621383,grounded_into_double_play
"SI,SI,SI,SI,CH",518397,single
"SI,ST,ST,FC",573124,single
"FF,FF,FF,CH",640455,strikeout
"SI,CB",663546,hit_by_pitch
"SI,CH,FC,SI,SI",592789,strikeout
"CB,SI,CB,SI",592789,field_out
"SI,SI",624647,field_out
"FC,FF,FF,FF,FF",657571,single
"FC,FC,SI,FF",571882,strikeout
"SL,CH,FF,FF",596133,strikeout
"CH,FF,SL,FF",596133,double
"FF,CH,FF,SL",596133,single
"SL,SL,SL,SL,FF",664747,field_out
"SL,SL,SL",547973,single
"SI,SI,SL,SI,SL,SL",663903,field_out
"SL,SL,SL",663903,double
"SI,SI,SI,SI,ST",663903,field_out
"FF,CH,CH,FC,CH",656222,field_out
"FC,ST,SI,ST,FC",656876,field_out
"SI,FC",656876,single
FC,656876,double
"CB,CH,FF,CH",519043,strikeout
"SL,FF,CH,SL,CH",656288,strikeout
"CB,CH,SL,SL,FF,SL,SL",656288,walk
"SL,SL",656288,double
"FF,FF,SL,CB,FF,SL,SL",519151,field_out
FC,677651,single
"FF,FC,FC",677651,field_out
"FC,SL,FF,FC,SL",677651,strikeout
"SL,SL,SL,FF,SL,FF",606303,strikeout
"FF,CB,FF,FC,FF,SL,SL,FC",641778,walk
"CB,FF,FF",641778,field_out
